text,tag
"I can't believe this has to be said, maybe there is a far worse virus going around.",2
"I think it's all depends how you define ""Safe"" ...",2
The fact that they even have to make this type of post shows how dumb some people can be to believe such theories... Lol,2
Since price of lithium is going to skyrocket by 2022 - load me up with all those microchips!  I'll be a walking lithium mine!,3
"Unless the micro chip is liquid, because that is what you get from the syringe ...",3
But side effects are severe to some us,2
Why have manufacturers negotiated exclusion clauses for any side effects in contracts then ?,2
Wondering that WHO also have to give this kind of justification,2
What happened to your graphic designers?,3
"Microchip, SG1 or what",3
We all willing carry a microchip almost 24/7…..unless you don’t have a smart phone.  I don’t think anyone would need to put one in a vaccine.,3
"No microchip, but it will contain the new U2 album.",3
I am amazed yet not surprised that the WHO has needed to comment on the lunacy of micro chipping. What a world.,2
Can the breast-fed mother get vaccinated?,3
What about the effect of aluminum?,3
Why should we believe you? Not all technology advances are shared with the public.,1
We need to first know the mission of the person who made the virus !!it's when we shall know whether the vaccine has a chip or not,2
I'll wait ten years and if those who had the vaccine didn't turn into zombies then I'll take it  But for now I'll pass and those who are worried take my dosage,2
Microchips require a larger needle.,4
"That may be so, but it as my choice to receive the vaccine if I want it and feel it is right for me. Watch the aged care industry collapse, there are huge numbers of people that are not anti vax just pro-choice.. And now that jab is being ""mandated"" in our sector you will see an en masse departure everyone in the aged care industry. From cooks, maintainence staff, laundry staff, cleaning staff, registered nurses and the list goes on. What the national cabinet has done is taken away choice from thousands of health care workers. I get my flu jab every year, I wear my mask everywhere I go, I social distance and I check in each place I visit - but I will not get a jab that I do not trust. I'll wait for 2023.",2
"Why is that such a global body as the WHO has to clarify this anyway, it's like promotion of the micro chip theories in social media.. it's a ridiculous",2
Can WHO explain what are those components used in vaccine preperation,2
WHO is trying to send a message to people that think the earth is flat .,3
"Its not impossible. It's entirely possible. Doesn't mean it's happening, but lying doesn't prove your case very well.",1
Watch too many Western film already.,3
that liquid microchip is one of it’s kind,3
What about those people who have severe allergic reactions?,2
With this they do agree their will be chipping too,3
It is a good thing you guys are doing this in writing!,5
I had my first jab of Covishield vaccine 3 months ago. I have upto now not had an opportunity of getting my second dose due to the non availability of the same vaccine. What do you suggest. How long before must I get the second dose?,3
What kind of a brain would believe it did???,2
No microchips in vaccine. Only chips a hoy.,3
"After you put the same video, saying not all countries have the right to use the info every lockdown, can I trust you?! Ha-ha! Long ago I have a feeling that who's docs are from poor countries repeating what they are told!",1
Looks like we should have biological drones inside our body to destroy such viruses,3
"It's a joke? Really, our istitution have to reply to these cazzate no vax?",1
Seriously? It shouldn’t have to be said. Why would anybody bother? ALL of your life is on your phone anytime they want to see.,2
I'm highly allergic to synthetic meds.,3
A microchip? That would be so cool,3
OK then.  Can I please see a list of those ingredients?,1
That this actually has to be said makes me wonder about the human race!,2
"Scientist in Colombia University made worlds smallest chip complete wireless electronic circuit that can monitor conditions in body. The chip is called ""motes"", have a total volume of less than one cubic millimeter, smaller then microscopic dust mites. One can only hope these are not in the vaccines. Also noble prize winner already raised questions and concerns on vaccines.",2
And where is the Covid warning or advertisement directing you to go to their propaganda sites?,1
What would they be parts off un born babies the bits of sharks or  pigs or the stuff you defrost your car window ohhh how stupid we are to believe ..this emargancy use vaccine which is to prevent when you show signs not before..is that not the case,1
The fact that you have to explain this shows how worldwide education quality has decreased.,2
"Who said , that vaccine contain chip??",3
everyone body is not the same every action has a reaction yes is flesh and blood but,3
"Even the person that post this is not a health worker, how do you know??",2
It says a lot about the world we live in when the WHO even has to put out a statement like that.,2
How the ingredients?,3
Covid vaccine is mandatory for everyone although it can be taken voluntarily but no one force to you in this regard.,3
"WHO. I need to understand this, just remind me, what is the fully percentage of the  vaccinated  population in China currently??",1
No medical procedure is ever 100% safe.,2
"I'm just curious, why vaccine create so fast. The virus has just been detected last year in March in my country and now we have magic vaccine exist.. I don't want to have it at all in my body..",2
That’s why 30k and counting wouldn’t agree if they could speak  and 10m who can would argue that .,1
Pretty sure that's not helping your case at all.,2
Can't believe the WHO actually has to put this on a post,2
Any thing where my opinion on my health is not worth hearing than red flags go up like fire works,3
"99,5%? No, no way.",1
Microchip thing is very funny in these tough times....,3
How people are so dumb still in 2021,2
"What a weird announcement, every word that is typed may not have truth, that is a law. Even though it is really the WHO...Say it in a video message, but it would sound even more stupid.",2
"Why dont you invite Lynn Agno the one spreading that news in You tube and Facebook, that’s why many people are scared and don’t want to get vaccine. She called it “bakulaw”. So she can give explanation to the WHO where she get her documents about shes spreading. So people will not scared.",1
What was that sci-fi movie’s name again - Stupid?,3
People who are vaccinated will become mutant soon or turn into transformers,3
isn't it a gimmick to control population???,1
"Never believe of Pakistani, after take vaccine , no any more didn't protect of crona , this is only drama",1
im just here to eat popcorn.. hmm anyone??,3
Quick question. Then why is there a no liability clause attached?,2
People in 2090 will laugh at this era. WHO just made it official. LoL,3
"Looool could u Lie more? U do know that the ingrediens list is public right? And that in Denmark workers are warned with shedding GMO, if u should put out information, it might be wise not to Lie",1
"Just because you say it’s safe, doesn’t mean it is?  Who are you?",1
"If they say it ""only contains safe ingredients"" we should believe them because they wouldn't lie to us lol",2
"Yes, I know sinovac  is the only safe vaccine",4
That's what someone trying to chip you would say,1
The how n why deaths of covid occurs even after taking two doses?,2
This very thing u put here tell all ur lies and thing you want to do is to take people in ur control and monitor them and turn them into xombies. Why r u doing this but please tell,1
Should people be afraid of Kovis? Should they be afraid of the vaccine?,2
Need not ever give credit to such outlandish conspiracy theories with official explanations.  Let the Trumpsers believe what ever their Messiah shovers down their throats.,1
5 years from now Is COVID-19 vaccines 100% Safe ?  Yes or No ?  Simple question Simple answer. If you're a wise person answer it.,3
...profit.,3
A lot have been dumb vaxxed now including experts and those in power.we really dont know if they do zomb  or what they might  do or be capable of.,2
"first removed the paper that need our signature that says ""you dont have any responsibility whatever happens""",1
What about the U2 album?,3
"Darn, I was looking forward to better wireless reception!",3
"and becomes a Mutant with powers? Either you become Deadpool, Hulk or Abomination.",3
What ingredients?,3
That’s so silly they don’t need a micro chip in us they have our cell phone numbers,2
Vaccine  is once off?,3
What about 1 year from the date of vaccine?,3
Why would other countries are not using sinovac...Are we protected from virus,2
"What’s the point of being *mean* with people who have doubts? Some of them asked for the ingredients, here is the link post as answer by somebody else.",3
I hope someday  the invention of new  vaccinated a chips never to die still young not old,3
Vacines can causes allergies.as i am facing,3
Who brought the word impossible to this world?  There is nothing impossible in this world!,3
Anyone else got the 80's movie Innerspace in the back of their mind ?,3
Well it's still a no from me ...I will take my chances with the extremely high survival rate,2
Why...the SAFE INGREDIENTS  aren't specified ???...,1
"If you're worried about being ""listened to,"" get rid of your cell phones.",3
Ate some chips the other day... Feel fine. Dunno what the issue is!,3
"That's hilarious...a micro chip, surely these people aren't serious!!",3
I’m disappointed I didn’t become magnetic.  I lost my keys AGAIN.,3
I wanted the chip....,3
Sounds like a recipe. Gracias,3
No worse than what Cheerios has in it,3
I wanna know all vaccine ingredients,2
You seriously expect us to believe this bs?,1
"just so they could come back after to make it look like everyone that has concerns about ""THESE"" vaccines are stupid.... the concerns are far away from some absurd theory about a microchip.",1
Why are people being used as guinea pigs for your experimental vaccines when patients can be treated with widely accessible medication?!  Side effects are not known yet! It would need years of trials!!! When are you gonna reveal what agenda you really hiding??,1
I know most christians will not accept this vaccine. Only those that goes to church yet fear disease from the devil will allow this unproven vaccine to get into their bodies,3
It’s beyond belief that this statement is necessary,3
nd you know who's fault that is....the government!!,1
Wtf crap you talking....... people are dying and suffering injuries... Why lie???? Yes the % is small but you need to let people know there is a risk no matter how small.... Why even comment on microchip??? So stupid....,1
Exactly.. Nano buds its still on the process it has not been implemented on human so far..so we don't need to worries about giving vaccines..,4
"It been done by microvaving the chips, because micro = small in latin and be company that its doing it is? MICROsoft, because soft in peruvian means SUAVE, and all chips needs to be soft to enter into the veins.",3
Propaganda allowed by our govt..... shut your lying murderous social trap who... This post is FORCED UPON ME....,1
"Did the Chinese received the vaccine all,",3
That anyone would need to be told that is a sad indictment of the time and of the quality of education.,2
"So we're just going to ignore that over 400,000 people have reported Adverse Events after getting their shot. There have been over 10,000 reported deaths shortly after getting their shot. Yeah sure, safe. Guess one life is too many only for the virus not for the jab. At least in the seventies when the swine flu jab killed 25 people and injured 500 our elders were smart enough not to be so f****** ignorant to the risk associated and demanded they shut that s*** down.  If they're so safe, manufacturer should be given back all liability.",1
That’s why some die,1
Graphine oxide has been found in the jab. That's poison,1
You are being payed of one of the richest person in the World !!!! TO HIDE AND BLIND PEOPLE TO GET VACVINATED !!!!,1
What about ivermectin?,3
where is the evidence???,2
If you can call graphene oxide safe then your completely deranged.,1
"every medicine has risks, even the herb ones. What is safe ingredients? Did you mean calculated risk? So...  It is never safe as a blanket statement. Generally safe, maybe... Why argue, WHO? Why make a point if it is safe? Why the need to exert an effort? Can't the vaccine prove itself?",3
Hold my beer,3
"Some important questions about the jab:  Is it rushed to market, yes or no?  Do these companies have a questionable track record, yes or no?  Has the ex VP of Pfizer spoken out and raised concerns, yes or no?  Did Pfizer receive the largest fine in history for “bribing doctors and suppressing adverse trial results”, yes or no?  Did animals in prior mRNA studies fair well, yes or no?  Has mRNA technology ever been used on humans before now, yes or no?  Do we currently have ZERO mid-long term clinical safety data on mRNA technology in humans, yes or no?  Has the inventor of mRNA technology spoken out and raised concerns, yes or no?  Is this available under Emergency Use Authorisation only without full approval, yes or no?  Are initial trials still in progress until 2023, yes or no?  Are there serious potential risks including death, yes or no?  Have the companies been granted full indemnity for any harm, yes or no?  Has there been a 24/7 media scare campaign pushing this, yes or no?  Have the PCR tests been proven inaccurate as the basis for the entire pandemic, yes or no?  Did the inventor of PCR testing technology speak out and raise concerns, yes or no?  Are we still seeing people falling over in the streets like we saw originally on tv in China, yes or no?  Did China go back to normal despite a low injection rollout, yes or no?  Do corporations, media and politicians ever lie to us, yes or no?",2
So y r people dying from the jabs then ?? Y isn't 2 Jabs stopping them from getting covid ??,1
Sound and clear,4
I’m here for the comments.,3
Liars,1
It’s so sad that this has to be said.,2
"Excellent..This would be the perfect opportunity for WHO to tell us all what exactly is in this  perfectly “SAFE,” yet experMENTAL & UNAPPROVED brew! A full list &  breakdown of all ingredients and adjuvants contained within ....I’ll wait!!",2
"If these are “safe”, then why do pharmaceutical manufacturers have liability protections against lawsuits related to adverse reactions and deaths???",2
Against microchip,3
Thank you for resolving the myths about clarifying doubts about the vaccine.  Vaccines have always cured many illnesses in the past.  None have been so discredited as this one.,5
"Well, the obvious needed to be said.",4
Tell it to the dogs,1
"All vaccines contain weak viruses to be injected in the body and then the body’s immune system fights the weak viruses, defeats them and get immunity developed in the blood.  So what’s the need of a vaccine, when there’s already a virus in the body, infected the people. The people’s immune system has to be get strong by medication or diet or by any other means but no vaccination must be done.",3
ALL medications and vaccinations are toxins to our bodies. We have been getting vaccinations since birth. People need to get vaccinated. The numbers are on the rise again when they should be going down.,3
Wow is this for real…,3
"Are you sure the vaccine only contains safe ingredients? The government in WA, Australia refers to the vaccine as Poison. Someone at the WHO may want to check it out.",2
Are you really really sure,3
Yeah?  Ever heard of chemical tracers and what not?  ring any bells?!  Like we believe you and all...,1
disgusting after vaccinated,1
If you are lucky enough .....,3
SAFE!!!! You've got to be kidding!!!,1
"It is sad that our government, CDC, NIH, WHO, and politicians have lied, falsified facts, and proven themselves an adversary of the people. Trust is important. Telling the truth does not matter if people can't trust it.",2
Too much imagination ....,3
... Just saying  .,3
Lie ..and lie ..and lie,1
All expect  for the people’s that die with an adverse reaction to the “good things inside”,1
Answer me you ashole.....has Jesus been telling you the truth?.,1
"I wonder if the 'fact checkers' will be placing a ""misleading information"" banner on the WHO's claim. Trans-humanism is actually a thing, just ask the WHO's very best and close friend at the WEF, Klaus Schwab, he's one of its biggest proponents... it seems lots of things are supposed to happen by 2030. Their narrative is really starting to show some disturbing gaps.",2
LoL,3
You just want to earn much money.....like a beggar ..,1
Has Jesus been telling you?.,3
For the WHO to even HAVE to issue an official statement on this...,3
Wow the lies,1
Don’t know why there’re over 700,3
mentary student,3
I fear for humanity when it people in this day and age believe there are microchips in the vaccines.,2
Liars,1
then why it is still EUA?,2
"Hahahaha, putting micro chip inside everyone,do you'll even know,how big server and fast the computer is needed,for the said task. It is not impossible task,but not possible with vaccination. Even a slightest contamination will effect vaccine efficacy,or even make it useless. Putting a microchip,in a vaccine having microorganisms",3
Then why aren't the manufacturers culpable for any harmful side effects?,3
And where do u get all deaths after vaccine ha?answer me,1
"Dr Charles Hoffe on the spike protein and how it's guaranteed to cause blood clots ultimately leading to a stroke, or/and cardiac arrest in the COVID ""vaccine"" recipients, especially in the Pfizer/Moderna subjects.",1
"Which vaccine is it that WHO developed?  Has WHO ever changed its position as to the source of the virus, the use of masks, or the effectiveness of the vaccine?  Why believe WHO?",1
Safe ingredients   ok denn why people are dying after vaccine ....why people are getting more sick after vaccine....,1
"The latter increase results in high reported adverse effect probabilities and death probabilities after covid vaccination that are for the young extremely higher than the death probability after about one year of covid.  @ArchiveOrg Frontline Workers Testimonies and VAERs Covid Vaccination Adverse Events – March 2021 Top criticizing and/or clarifying comments, links and images of the above ArchiveOrg main article follow further down after the links to the main article:",3
there are nanobots in there and when everyone in the world are already vaccinated they will push the red button and have absolute mind control over humans,3
Shown where?,3
Well I’m alive and I have had it so yayyyyy,3
I don't think people really think there are microchips but the ingredients certainly aren't safe.,3
Then why haven't they been  approved by the FDA?,2
It's unbelievable that you have to post to tell people there is no microchip in the vaccine.,2
And for some reason some die from it...,3
Worst health organization how much load of Sins you can carry,1
Unprecedented PR effort is being waged to convince people that these vaccines are like a sweet morning breeze....... all without a single shred of real data.  It’s like a pedophile speaking to a four year old prospective victim.,1
"full on lie,,,afe my bumhole said bevus",1
"Are you sure ! How says this ,Bill Gates",3
Get vaccinated and trust science. Polio and smallpox are eradicated because of vaccines not herd immunity,4
"oh, except the ones we've maimed for life or even killed",1
The fact that you even have to say this,3
Paranoid !!,3
NO CHIP NO PARTY,3
Why is Covid more of a political issue?,3
"World Health Organization,  that is not true and you know that !",3
"We all been Vaccinated Since birth why have more , What makes Covid-Vaccine so Special Anyways ...",3
Feel relieved.,4
"Meanwhile, in Paris...",3
Why are people dying after vaccination?,2
Please credit us with some intelligence. Full of poison is what they are. Depopulation is your goal.,1
"I never think like that,,",3
So why are they killing people then.,2
"Experimental Vaccine , Were We Humans are The Experiment just Like they do with Animals",2
stop testing for covid!!!!,3
I dont know why people dont look at the VAERS site. There have been more deaths and adverse reactions in 6 months from these vaccines than all OTHER vaccines in 15 years. The data is out there people!,3
what,3
The vaccine itself is an unsafe ingredient!!,1
Graphine Oxide is NOT safe..you are liars and deceives,1
Lies. It is not safe. How stupid do you think we are.,1
Vaccine,3
Getting,3
"No experimental jab for me. Keep your pharmaceutical mortality solution a.k.a mexcine. Adverse reactions which include deaths are over 1 million. YHWH' judgments will soon be upon your heads and none of you will be able to stop it. You shall not own this universe. You donot own our bodies to determine what we put therein.YHWH is the One King. HE ALONE IS RULER. Take note, repent or perish!",1
Interested,3
"Please tell us every, all ingredients. Every body is different and react differently to different ingredients. Obviously, some people died, so it is made by common g gods.",3
Why do they work like one iman after vaccination in the place we get it?,3
"2 Doses of vaccine  prevented 95% of deaths while deaths were lowered to 82% amo g those inicukated by 1 dose during the second wave , the government said citing a ICMR study",4
You safe I no interest etc,3
Fustek,3
"Virus, anti virus, vaccine , wht next??",3
"safe as toxic Fluoride , i dont think so,",2
Unnamed ingredients.,1
Everything nice,5
So why 1000s dying,2
Really.. ?? Now if any one believes this crap we are Fu**ed,1
Sad a statement like this is necessary. But it is. Smh.,2
World health organization,3
Why are you posting this ???,1
So sad that they have to post this,2
Mandy Korn they would say that,3
"Safe really? What is the meaning of safe having blood clots, facial paralysis, heart failure, severe allegy and death।  please add in dictionary that Safe = some Deaths।",1
Please let me know,3
Microchip means what,3
"For the love of GOD this Brasilian from Rio de janeiro has a warning and prevention message for you and your entire nation, the coronavirus pandemic is not over yet!!! See the message in the video link. date the video was made  05/31/2021.",3
The word itself means I'm possible,3
People not stupid Anymore okay,3
Is there penicillin in covid-19 vaccines?,3
"All of a sudden you got vaccine for covid, why not vaccine for HIV and Aids",2
My pastor told me it could be 666 which is written in the book of revelation.,3
Do conspiracy fanatics eat processed foods? Burgers and pizza - that's where the microchips are,2
How embarresing that people think we are being microchipped,2
"Oh,they thought about microchip",1
That’s sus. Self report,2
There’s a whole load of deliberately misinformed people here. Hard to believe that so many people are dumbed down to anti-vaccers now.,2
Don't trust  There in on!,1
"Are you people for real?? So there’s no risk? You mean to tell me this pharmaceutical developed in record time with no long term studies is safe! Get a grip and report the facts, there have been severe adverse reactions and deaths related to this experimental va((ine you keep pushing on people. People are waking up to your lies and deception and your complete greed for power and money!",1
All vaccine components have been shown  to be unsafe for people It is possible to inject nanochips into the human body and has been since the 1980s !,2
Then put the ingredients out there for all to see,3
3 people I know dead from this poison  So we can hold the manufacturers and the WHO responsible?,2
So tell us what are the ingredients and we will determine if they are safe. You wicked Davos serpents!,1
Remove the disclaimer of our families not able to sue you for death related complications to the vaccine,1
mRNA is untested genetic material. ...how could you confirm without data that it won't synthesis any protein to encode,2
But you're not going to talk about how it's. Completely new type of vaccine and not at all like the usual ones we have always had... ? Alright. Go on with your little microchip joke.,2
Shown or proven?,2
WHO addressing concerns of pakistanis,3
(WHO)  Myanmar pleases.,3
%98.7 survivability with no vaccine,3
if they want us killed... or controlled... possible,2
"Why has the FDA not approved these so-called vaccines in the USA? Why are they saying that you have turned them into ""Guinea Pigs"" to test what kills animals?",2
tanglad stories lol,3
Propaganda,1
Do people actually believe this!!!,1
There is no question of ingredients of Vaccine as it is not a food material. Vaccine is developed for protection from Covid19 Virus. So effectiveness without any side effect is the main criteria of vaccine. As test results shows it is not effective on virus this is the big question on vaccines.,2
Nanotechnology,3
Lmao imagine having to clarify this unironically,3
Oh stop the bs,1
Yeah,4
This is a lie ! Thousands of people have died from these vaccines. Stop spreading misinformation,1
Is WHO really writing this? Cant believe it!!!!,3
Anything the government does to you is not safe is actually evil.,1
Unbelievable what people believe,2
There are people so paranoid that they believe there is a micro chip in the vaccine? How ignorant some people can be. Gosh!,2
What are you trying to defend?,3
"Your all reading it wrong ,it says all vaccine components are safe it does not say the vaccine combined components are safe, ie each single component is safe , they are not saying that all components combined together in vaccine format is , they won't it's not even authorized outside of emergecy use",2
"We don't know about the ingredients, this is why we call it microchip.",3
You are just lying to people .,1
Like WHO is not politicized!,1
"It's not a microchip that people are worried about, it's the Virus  you Released from the same Lab !",1
Only safe ingredients tell that to the one how have died from it,1
givem 24 months,3
"Let the unvaccinated go, the gene pool doesn’t need them",3
"e largest uncontrolled, non-tracked, non-clinical trial ever!",1
The fact that this even needs to be said  people believing that you get microchipped  from the vaccines are the  reasons why shampoos and body lotion say for external use only,3
This is not a justification for 'why',3
"This post is ridiculous, the people who believe the vaccine contains a microchip do not trust the WHO. Stuff like this only raises suspicion and disbelief.  Also it is likely false. I think IBM announced having created a 2 nanometer microchip. And there is a chip system made by an university that's 1 cubic mm. That would technically be implantable with a larger needle. So it's not out of the realm of possibility. (Not saying it's true)",1
"After covid vaccination died persons, hospitalised some indian peoples details      Outside india after covid vaccination death etc...  details why deleted from cdc website.",3
How public knows?,3
This is the ONLY vaccine that did not make me sick.  Briefly a little dizzy and that was it.,4
tell that to the loved ones of everyone who died shortly after vaccination,1
"Can you explain why over 6000 deaths have occurred??? Thousands of other side effects are happening yet you WHO people are lying  and covering it up, WHY?  You’re wrong~ you and everyone else know there is nanotechnology in the Jab!",1
We don't know about that here in South Africa.,3
What a bunch of BS!,1
Pleaseeeeee if that is true there should be no death and the FULLY vaccinated should not get sick.. that vaccine still experimental and you know it.. all the research since 2003 failed miserably,2
Dumb WHO,1
I was hoping for a Wi-Fi sender!!!,3
Graphene oxide one ingredients that is very harmful in human health.,3
LoL who can't control Biochemical weapon(made in china) coming soon new new new weapon,2
"Let's get vaccinated so America can be normal again. Thanks, Biden.",4
What are nano bots again,3
How can anyone put microchip inside your body through a needle. It freakin needs a surgery. Who comes up with the dumb theories,3
"Have you Got the Swearing Proofen aseal  by The BLOOD of JESUS YESUWAH Johowa Missiah  lies,s heavy judgement you have to Pay",3
Not if it's a lipid nanoparticle that's biologically alive called a spike protein. The Sars cov spike proteins s1 subunit is biologically active.,3
...Do People ACTUALY STILL Believe this LIE???,1
label is only covid -19 vaccine so it  only contain covid -19 vaccine. If the label is Refine sugar so it only contain refine sugar.And if the label is iodized salt so it only contain iodized salt.,1
"Don't care for the Chinavirus and your vaccines .  Have fun ,, hope it makes you happy  goodluck and regards .",3
"That's stupid, you don't have to explain that. To believe that you must have brain damage.",2
Get vaccinated everyone. Time to rebuild America,4
only idiotic people can believe these ridiculous things,1
"More vaccinated people are dying of COVID than unvaccinated people, according to a recent report from Public Health England (PHE). The report shows that 163 of the 257 people (63.4%) who died within 28 days of a positive COVID test between February 1 and June 21, had received at least one dose of the vaccine.",3
Really?,3
"Imagine having so much of education budget of these so called developed nations, and still have to post this to explain them",3
Millions are vaccinated by now and they are fine.,4
Are you serious?!!,2
May the Tepals gem Bless Yours.,3
And Elvis is still allive  the sideeffects are all coming from the safe ingredients- and the long term studies,1
"The Bible says that when the Devil  is lying, he's speaking his native language.  now. You're working on a failed Calendar.",3
Ur lost pray harder,3
Okay.........,4
Omg lmao,3
Please show us the true ingredients,3
nding we all die by covid.It's sounds astound!,2
You will make your mouth say owt lol,3
MORE LIES PERPETUATED BY THE WHO,1
the vaccines save lifes,4
The very fact W.H.O actually had to put that up on their site ....makes me feel humanity is DOOMED,2
People use non FDA approved chemotherapy all of the time.  You people need the courage of children!,3
They say only safe ingredients' then they talk about micro chips.    What in earth is the safe ingredients they could of said toxic,2
Not true!  Where are the Facebook fact checkers??  It causes a very serious condition called myocarditis and pericarditis in some cases.  My son was one of the victims!,2
List the ingredients...  All off them.. and show the viral load,3
read the comments here.,3
They really are all safe ingredients… Well for most people… To the best of our knowledge…,3
but some people who received the second shut of the vacccine claim that the vaccine contain some metallic property likely to be poisonous .  now people in my community avoid the vaccine .,2
Really?,2
Yeah you know!,2
Then why is it not fda approved ?????,2
It will take more than this post to deprogram cult members.,3
Is it safe to say we simply do not want the vaccine?,2
Only lies.,1
Lies upon lies upon lies...  I am not sure how the WHO will ever regain public trust..,1
WHO are scammers,1
"It is possible, just ask creepy Bill.  Oh, can you please post the full ingredients of your toxic vax",1
Taiwan,3
Do they have an FDA approval yet?,2
We will compost you next and put you in one and see how safe it is..,1
Like what?,3
But not the recent football games... how long for you think you can lie?,1
In the next two years try and put that back up and see your response,1
Do y think the vaccine is  effective personally l dont trust it,2
Why all the laughing icons...guess I missed the joke....I don't see anything to laugh at or about ..at all!,1
When will China take ownership of this mess ?,1
India charges for the shots?,3
"Rubbish, you can stop now, we know the truth",1
Is it good to take vaccine ?,3
"AN EXCELLENT AND EXTRAORDINARY ADVICES GIVEN BY YOUR HONOURABLE GOODSELF REGARDING VACCINE EQUITY AMONG THE COUNTRIES, INSPIRING THE ENTIRE UNIVERSE SIR .",5
The case from Madras Cafe reached the UN posthumously. I was in Geneve when Jamal Khassoghhi’s funeral took off without his remains. Madeline McCann’s remains were never found.,3
"Ive been classed as highly vunerable from the start ,just hope people use there BRAINS AS NOW GOT CANCER AND NOT WELL ENOUGH FOR CHEMO please help me to live as long as possible ,thank you.",3
"Why have marketing advertisements of something is trusted, safe and effective?",2
I wanna know all vaccine ingredients,3
What are those ingredients please I wanna know,3
"no way, i won't get this vaccine whatever you said",2
One ingredient is ethanol (first one I looked up),3
What kind of microchip is this? Cookies and cream or hot fudge,3
I'm not taking it no matter what anyone says,2
Well I can say I didn't think there would be....but now you make me wonder,3
I wish the vaccine included some type of implant fo help me lose weight.,3
Well with all the chemicals you've pumped into us: why not,1
I am sorry it is neccessary to have to make such a statement,3
,
