text,tag
if no one is coughing or sneezing then its okay for us to be with our families i don't see whats the big deal about it,3
Keep the worship centers open though? Doesn’t add up,2
Schools have all of these! Yet they want them open! Ffs,2
It's part of the plan that the Politician's have planned out all along,1
I'm guessing the common cold and seasonal flu is spread that way too,3
Done been tested 6 times all negative and i work in a high traffic area. Its crazy how some people get it and others don't.,3
"It’s 4 C’s, you’re missing Communism.",1
Sure spend alot of money on ads.You would think people dont know about Covid after all this time.,1
The first true truth you've spoken since December..   There are plenty of 'C's to avoid! All of the leaders pushing for the Great Reset!,4
In NYC buses are packed.,2
I have noticed  that  a lot of people are not wearing  masks when out in public.,2
This is crap.  Where is the science in covid?  I'll wait.  Oh.  There is none.  What about the testing?  100 % error rate.  Mask?  Not worth whatever they are made of.  And why is it that everybody except pro sports are allowed to travel ?  Money!,1
Unless it is public school in Nova Scotia.  Kids are in all those scenarios.,2
So why is outdoor dining banned in Cali?,3
Like Walmart and Costco the two safest places on earth,3
The world should not take your advices from the beginning. What is the corrupted organization!,1
Me and my family have not worn a mask since the beginning of this and none of us have been sick at all. Everything is open in Florida we can go in every single store restaurant bar. Disney is open and Universal is open. We are out every day either in the boat or work and I don’t wear a mask to work either.,3
"So walmart , cosco , major superstores etc .. hmmm why are they deemed safe? This is a fkn joke",1
"so lets keep us seperated, isolated and non communicative with  each other  all part of the plan .  . please don't be fools",2
King Soopees on 38th isn't enforcing distancing ..but those with cars and not working couldn't shop sooner ?  Cripes.,2
I think those areas basically include every where.  So let’s all build a 1 room shack and live by ourselves. No human contact.   I mean isn’t that the best.   So wonderful for our health. (Yes that’s sarcasm),1
We have an immune system people. This isn't the first bug to go around. Never needed this hysteria and we turned out just fine.,2
"You forgot N, for nursing homes, or R for Rioters, or L for Looters, or P for Politicians who say it’s ok for them to travel & go to dinner or the Salon  with their families & friends, without masks, but not the rest of society ... we should avoid Lockdowns for they are doing more harm to ppl than the virus. Anyone with compromised health should take necessary precautions Just a thought this early in the morning.. Happy Thanksgiving",4
While the ones that content are partying or getting their hair done whatever!!!,3
And communism. You should definitely avoid communism. That is way more important for your health.,1
"Avoid anything that resembles a social living and go hide away.  Precautions yes, this constant propaganda, fear inducing stuff  is nauseating",1
"But if the masks actually help, standing close to someone shouldn't matter.",3
Funny how virus doesn't go into supermarkets there always crowded,2
So like a classroom in Quebec,3
It’s been proven already that masks make no difference.,3
st inspired leadership.,3
I see this n work in a supermarket where all this happens yet employees are harassed to maintain 6 feet but customers are not!!! Its ok to allow ppl to pack into food stores cuz they are spending money but forget about the employees who take the risk to keep a market running just to gave customers literally all over u as u try to do ur job...its impossible to follow all these guidelines at my job... all essential employees are always at risk but ppl feel entitled n only care about their space when its convenient for them. Its sad that u literally have to cough or sneeze to get someone to give u space,2
I follow the daily CDC numbers and fatalities in comparison with cases is low. We have new treatments now so the rate should continue to decline,3
Will we ever see an end to this tragedy?? Everyday it just gets scarier. . We don’t even know if any of these vaccines are going to work. I think they are just trying to calm the people of the world  down. I don’t see a clearing at the end of our tunnel. That’s only my opinion though and I really hope that I’m wrong but I don’t think so.,2
"WTH is this in my feed for?  It has an over 99% survivability rate.  I’m as afraid of this as I am the flu, SMH.  Fear mongering is shameful.",1
Stop the lies Covid is an illness it’s not going away and we will live or die with it.,1
"WHO ""supporting"" and ""fighting"" for mental health meanwhile keep remind to people to stay away from each other and putting fear in people heads!!!  Disgusting",1
Shut the F up and stop treating this like it's law...this is a recommendation governor's don't make law neither does cdc or the public health department,1
Corona Virus is real so let’s respect the barrier measures instituted by the government.,5
It's your (WHO) fault it spread so badly and we couldn't find out where it came from.,1
y stores.   But go ahead close restaurants and let’s all meet at your local market.    What a crock!!,1
Avoid the three C’s   1) Carelessly inaccurate modelling  2) Catastrophic lockdowns  3) Controlling of our freedoms,1
). Thanks.,5
"The Truth is that it is airborne ...  Truly all you can do is pray to GOD at this point ...   ""Quite a lot of people left around ... Who knows now""  Remember ...  "" is good ... And people are crazy""  ""And when you drink, drink responsibly""  If you're afraid to buy a Corona, try a Miller Light or a Dos Equis",2
How can we avoid yet our people still suffering from it and some even dying... Yet we follow all rules and regulations,2
What if I just have a weed cough?!  You know..  Colorado cough?,3
"This is also the easiest way to spread the common cold, influenza or any virus that is airborne!",3
You’ve lost all validity WHO. Shut up. Remove China from your ranks and hold them accountable for what they did and maybe “we’ll” talk.,1
Does anyone need a job? There are going to be loads of new openings in WHO as the entire management team will all soon be in prison !,1
WEAR A MASK WHENEVER YOU GO OUT!!! That's the most important thing but it's not stressed enough,4
Did you know there is no such thing as Covid if you work in education?,3
As much false information the WHO has spread why would anybody believe anything they say!,1
What more do they have to say they tell you what not to do and you do it anyway  come on people.,4
"We're at the highest number of daily deaths since May. The Nightingale Hospital in Exeter, are starting to take covid patients from tomorrow. And christmas is set to be a 5 day free for all. And now, we're about to open up most of the country again. I think it's gonna take a lot more than 3 c's, to stop the deaths, starting to spiral again.",2
Basically anywhere that people relax & enjoy themselves then?? We cant allow that then wake up folks to the agenda & the biggest scam in history if not deffinitley in our lifetimes!!,1
s going to b done abt that,3
So why on earth are Walmart's and Costco's still allowed to be open!!!! I have seen more people there never social distancing than anywhere else but let's close down schools and we can all go to Costco to hoard toilet paper!!!!,2
Strange it’s never spread during riots. Wonder why?,1
So what recompense from China for giving us all the friggin plague????? The silence is deafening! Who is holding China to account for the loss of our loved ones? Anyone?,1
"AND I READ THAT THE VACCINES WILL FIRST BE DISTRIBUTED TO POORER AND SMALLER COUNTRIES FOR FREE, AND THE REMAINING BATCHES WILL BE FOR AMERICANS.  AMERICA LAST!!!",3
"Interesting! Lawyers across the world are now taking those to court responsible for total misinformation of the pandemic, with scientific proven evidence supporting the mis-use of the PCR testing for a virus that has never been isolated. The WHO, also suggested in early October, that this virus was no more than seasonal flu!!!",3
"So stores, schools,....",3
Another Chinese heavily influenced bullsh#t organization,1
It's OK . . .   I identify as the Governor of California.   None of that applies to me.,3
Aren’t they all about the same?,3
"Wouldn't be necessary had the WHO stopped the problem at source, Wuhan 2019.",1
So we should avoid all the commerce that were open during the first lockdown if I'm getting this right,3
Soooo schools??? Hospitals??Why does being a health care worker or education staff exempt us from these three c’s?,2
That's the same for all airborne viruses. You know like the common cold and flu.,3
"And now we are supposed to listen to the liars at WHO????  Where have they been for the last few months..... Wuhan China?  And thanks, WHO, for the info, but none of it is rocket science- the 3c’s are what we’ve already known for months!",1
But it's Ok to riot every night...?????,1
"And Andy ""boy"" Cuomo, he is a cancer.",1
The mask has to cover your mouth AND nose!,2
"Exactly if people in the united states can follow these steps n the CDC guidelines, we could of been back to normal but with no guidance and no structure it's hard too make sense of it all. Cause people going to do what they want, and the leaders that runs united states fell off they A game",2
Is this ironic?  WHO and China killed half of the world’s people,1
Unless it's a school...then it doesn't matter...,3
"Don't forget another C to avoid, Communism",1
All these conditions are in flight but how do we avoid traveling ....it's not possible WHO did a big mess n do u even realized that,2
"And then there is the  ""how did I get this"" scenario when you avoided all the ""c's""",4
"Unless you are in Government, then it COVID does not effect you.",1
I cannot breathe with the mask on! I need holes in mine!,3
"Stay home, don`t get paid, watch the Hof L on tele getting £307  tax free just for turning up. Spread some bacon fat on your last slice of bread whilst thinking of the highly subsidised meals and wine they are enjoying...or just stay at work and afford your rent or mortgage and able to feed the kids this week...don`t forget, if you are a public worker who we clapped this summer, no rises for you, we need your money to give £3,300p.a. rises to MP`s....",2
For people who don't have like me black Friday it just a normal day. Every year for me I have wishes for black Friday just to see myself buying good things for kids in my day care. But where everything will fine one day.,3
And bars after 10pm,3
Get on with life. Protect the vulnerable. All this does is delay as we have already seen. Decimation at its best from government,1
The Who once released a song called Won't Get Fooled Again,3
Best shut businesses down then! I work with people strangers like everyone else! But yet it's deemed safer to do that and other activities which bring the government a profit! Rather than being with the ones you love without consequences or the government scaremongering them!! Still no petitions or protests!! Wtf!!,1
"no crowded places or close contact settings?  Would that include protesting , rioting, looting, and arsonists?  Seems that they are exempt",1
Or we could say forget it and go about our lives like normal! Also mask are stupid!,3
"I think we should all stay out of Walmart, right?",4
The three ‘C’s are you  Can’t  Catch Covid!! And even if you do it’s a 99.7 percent survival rate. More chance of getting stabbed by a leaf,1
"Rubbish, don't believe anything that WHO tells you",1
"I would not trust the World health organization to put air in my tires, much less their medical advice.",1
"Yes,we've to follow instructions and safety measures,covid -19 is real.",4
"If you want to fear.. Please don't get into your car, you might be in an accident.... Especially in high populated places.......",3
"I'm avoiding 3 letters. W, H and O.",1
Please present your peer reviewed research on asymptomatic transmission and present your case for dismissing the three major studies showing it to be pretty much zero.,2
Do this until the vaccinations are well under way. April 2021.,4
"What do you have to comment about the fact virus molecules while airborne can travel 30 meters . These masks don't protect you they expose you to a bigger risk of constantly touching your face eyes and nose and half of them arnt n95 rated and half of these people don't even wear them accordingly to even come close to doing something , youre exposing the entire public to more sever health risks like liner disease in the lungs and co2 poisoning, youre also weakening the immunity of the mass public making them prone to other infection all because of a virus which in Canada has a 0.03% chance of infecting you that 1 in 200,000 approximately",2
Confined unclosed spaces.....you mean like a school bus?,2
t make sense at all!!!!,1
Can’t wait to have my 55 person thanksgiving get together tomorrow!! Everyone is hitting up the big buffet!!,3
No one gives a flying anymore .....you lot see how many people are now forced into unemployment over this ?????????? .......masses now trying to exist ........ with no hope for their future,3
"Thankfully Common sense is not something we should avoid, although some people seem immune to it.",3
"I love how the images used are all to do with hospitality ,maybe you should use a supermarket where there are absolutely 0 covid restrictions!",2
The science and data are produced by Dominion diagnostics. Same Dominion that is responsible for the massive election fraud numbers!!,1
"how can you avoid it when we are forced to send our kids to school,how hypicritical, all three of them spell out school",1
It seems to me that staying in the house would be considered as #3?,3
Why are we being confined if confined places are the most dangerous?,2
Because I’m diabetic I’m at higher risk for developing COVID so even though I miss my favorite New Age store that can only be found at the only mall we have around here I have stayed away from the mall. I fear COVID terribly and do always wear a mask no matter where I go but one cannot be too careful these days. I’m a reclusive person so I don’t go out super often but when I do go out I always avoid crowded places. I don’t want to catch COVID and I don’t want to give it to my parents whom I live with. I stay away from large crowds and crowded stores and always wear a mask for my whole family’s safety not just mine.,3
g home) and then again ask them not to live in confined spaces? Fear is big business you health/medical fascists.,1
Does this mean I shouldn't go to work then coz i do all the 3 c's what a load of crock .,1
Sounds like california  avoid it,3
What about more police on the streets fining people that don't wear a mask! Mamby pamby society allowing these people to put others at risk..!,1
"Best antidote to covid19 1. Stop listening to de media 2. Stop looking up the WHO adverts on covid19 3. Stop believing what they say about covid19 4. Covid19 is not a dead sentence, stop de fear.",1
this is why we need another lockdown!  where masks and we may get this handled.,3
Prevention is Better than Cure    Use Mask    and Wash your hands,4
administration disregards this and refuse to listen to teacher and parents concerns.,3
"The great reset,green deal,agenda 21 etc all the same thing. Research it",3
"The 4th C is communists, avoid the communists that run the WHO and UN",1
How about that recirculated air on airplanes???  Depending on the length of the flight if one person has it everyone will.,2
Dr. Tedros Adihanom is the first corona to Ethiopia.,3
"I would love to know the data between tests on those who are compliant, and those who aren't to compare you're 'positive' tests how many of these people believing in you and trust you, have been let down by you your rules and guidelines, but you wouldn't release that would you? Of course not",1
For example in schools?,3
HEY WHO,3
Hoax,1
covid scam of the century,1
Yes lord,3
"Trying our best, Sir.",4
4.  Trump superspreader events,1
D&FAKENEWS,1
Remarks 6,3
Scamdemic,1
Well that’s schools then,3
LIKE,3
3C’s Crap Crap Crap!,1
"Yes, Lord.   Absolutely!!",5
Good,5
TOWN BOY,3
But NOT for five days over Xmas ...... country is run by,1
Scam-demic,1
Hello guys Neva  NEVER  U P,3
HAHA,3
Full of crap,1
"he told what I will do in 3days, I did as he said. After the 3days my mouth was open and I couldn't close all the bags I bought was filled with money. Today I have filling stations, am now a car owner, I have houses I can travel to anywhere I wish  to without any repercussiont. My life change for good.is not only me you can see the rest people he helped.... contact baba udo on WhatsApp 08026451095",3
W.H.O. ARE CUNTS!!!!!!,1
I can think of another c to avoid during this time,1
Not sheep,1
YE SHALL KNOW THE TRUTH  AND THE TRUTH  SHALL MAKE YOU FREE.,3
nice picture,3
If you have a BLOCKCHAIN wallet coin.ph wallet Luno wallet or coinbase wallet You can make $3000 BTC with your phone or pc join and ask the admin HOW Just click on the link bellow       You can also chat him on telegram,3
Screw the communist government,1
", what about the 4th?!",2
crazy people!,1
So important in. I pray that people pay attention,3
avoid WHO,1
the great Chief Naa Tia who is helping help people out of problems and help people in any country or company +233249703834  (1)instant money  (2)lotto number (3)promotion of job  (4)protection  (5)to find good job  (6)betway  (6)eamsis problem  (7)two sure  ( to find good job hunting  (9)girl or boy  friend  (10)Power to Protect Your Home  if You Are Interested You can Call me on This Number +23324970 3834,3
Avoid crazy Covid cowards.,1
The first 20 people to join my telegram channel will get a great vital supprise,3
Hoax.,1
Let us be obedient,4
Fake pandemic,1
God bless you sister Dupe.,3
Very good advice to live by !,5
Sa AOL may jowa,3
Don't trust cdc,1
. Pls vote for me,3
avoid crowded places,4
Stop spreading your lies ....,1
STFU,1
WHO stop lying,1
Fact,4
Screw the W.H.O,1
Divide the people. Think.,1
All common sense!!!,1
S LIKE YOU,3
Are you in dire need of money ? Do you need Personal Finance Business Cash Finance Unsecured/ non collateral Finance Fast and Simple Finance Quick Application Process Finance Debt Consolidation Finance interest rate of 3% per annum Please write us back if interested in our services. group @ gmail. com WhatsApp/ Call: +17479995199,3
Thanks for sharing!,4
Yes can save my life,3
All true,4
Suck a nut.,1
Praying In JESUS Name Amen,3
Valuable information,5
Stop lying to us !!!!,1
Avoid (who)das,1
"Surface Transmission, Far UVC SAFE For Humans, Hard To Get, I Have, Global Supplier Here...",3
"Are you from England Argentina  Canada  Mexico  Guyana Wales Germany  Trinidad Qatar India,  Philippine UK Australia USA Italy   Tanzania  South Africa United Kingdom United Arab Emirates    Egypt  Morocco. France  Kuwait Singapore Japan  Turkey papau New Guinea  Brazil  Slovenia  or any other country,  if you have a skrill account or a bitcion wallet. You can invest and earn up to $10,000 in 24hours with your phone or Computer. Kindly click on the link here to start",3
"I saw several people testifying for making so much with the help of john greham and I decided to gave it a try and now I'm so happy Mr john greham started managing helped  me earn $5000, in 28hours I'm so greatful to john greham contact him on telegram don't miss this  opportunity that will  change your life in if you don't have the app telegram kindly go and download it and create it to join through the link below You can also contact John Greham on WhatsApp  8",3
Accept request or add me,3
"Hi brother sorry, may his soul rest in peace",3
SUCK MY DICK,1
Sign up today for a $10 bonus!   Make money online with MoneyGuru. MoneyGuru pays you for referring friends and family to their website.  You can earn up to $5 per referral.  Want to know why it works and where the money comes from? Check out this link:  Sign up with my referral link for $10 bonus! Limited time only!,3
I love you may frends,3
Very good (who),5
Gxdgx,3
Nice,5
We are tired of your lies,1
Thanks,5
"Brand new online money making project         Grab the site- just launched   First  Withdrawal  tax  0%      Join bonus 100  Minimum withdrawal 200  Online customer service  Stable income platform, trustworthy company  Make money every day* 800-10000 *  Invite friends to get rewards   Top up 500 to get 50 extra rewards  Recharge 5000 to get 300 bonus  Recharge 10000 to get 800 extra rewards   Deposit 30,000 to get an additional 1,500 rewards  Create your own team  On the day, 20 people were invited to charge. 2000 bonus  On the same day, 50 people were invited to charge. 5000 bonus  Invite 100 people to charge on the day. 15000 bonus❤️ ✨👑✨👑✨👑✨👑✨👑✨👑✨👑  Join this LINK DIRECTLY 👇👇👇👇👇",3
Add up,3
Good,5
"Wow it feel so good to no that there are out there herbal herbs remedy for the cure of so many terrible disease Do anyone still doubt natural herbs? I've seen the great importance of natural herbs how effective they are and the wonderful work they have done in people's lives. I wonder why people still spend their hard earn money on injections and drugs each time they feel sick Natural herbs can cure herpes, diabetics, asthma, HPV, hepatitis, etc. I've seen it with my own eyes. i was cured of Herpes by this herbalist doctor who uses natural herbs to cure different kind of illness. Even result has been everywhere and proven to the whole world that natural herbs can cure all diseases /viruses and he cured countless of people using natural herbs. Herbscom) facebook him at  or (whats-app +2348080246584 )",3
Jaleel,3
MID WEEK ‪ MID WEEK ‪  MIDWEEK 0542683915 0542683915 0542683915 FULLY OF ONLY TWO SURE  (()) (()) WE ARE WINNING TODAY'S GAME AGAIN SO WHAT YOU NEED TO DO IS TO JOIN THE WINNING TEAM NOW ON THIS NUMBER                ‪+233 542683915                ‪+233 542683915   ONCE AGAIN TO ALL THOSE WHO WON                      ((( 37 – 59 )))   WITH NO FAIL YESTERDAY.... REGISTER ON THIS PLATFORM FOR YOUR WINNING NUMBERS EVERY DAY....!!!,3
In the wake of Covid-19 thousands of people are suffering from loneliness. Are you one of them? You can talk to us.* The service is free. Give us a knock:  *Conditions apply.,3
And bill gates,1
Jah bless my people,3
Commies!,1
use some common sense,3
I don’t trust WHO!,1
And Conservatives.,2
"This is too amazing for me to keep it alone to myself. What Mr Pedro Aurthur have done for me in my life since I started binary options trading has been beyond words description.  I have not seen a man of integrity and honest  like sir Pedro Aurthur. I was convinced by a friend of mine who told me about his platform.  I invested and got the amazing profit in my wallet,  I was so surprised  because they used to scam me and collect my monthly earned salary from me,  but since I Invest with Pedro Aurthur platform,  my story changed and now i have paid off all my debts. Thank you very much sir for your wonderful trading and successful withdrawals. You can contact him through his fb",3
U people dey craze,1
Cool,5
For beginners we have a free meal plan if you want it  click the link and get free meal plan here...,3
A lot of spammers on here. Geez,3
F.U.C.K  W.H.O  and N.W.O,1
Close schools and colleges then!!!,1
Lyn  Gdnf,3
"That's good- Stay home, BUT avoid confine places??? Good luck w/ that...",4
or Whatsapp  +1pp Chat: +13155105826,3
Still trying to scare people you all can go f*** yourself,1
follow for follow,3
Is who picture,3
Avoid the who!,1
I am not a sheep,1
"Trap your germs in a hanky, love Ell  xxxxx",3
make sure you all take breaks tonight by going outside for fresh air. Love you,3
Hello my love,3
"This is my testimony on how MR Larry mark finally help me to join the worldwide illuminati, have been trying to join for over 2 years now but scammers took money from me several times. I have been searching to join the illuminati for so long, but scammers keep taking my money until last week here when I meant Mark Johnson online who helped me to join the brotherhood online and i receive the sum of 10 million in to my bank account instantly after my online initiation ritual and also I will be earning 6 million every month end, Am so happy! If you are interested to Join the worldwide illuminate today, contact mr mark Johnson today instead of accepting scammers to take your money all in the name of helping you join, WhatsApp Agent +2347086445270",3
Who sucks a d puts out misinformation,1
Screw ya'll,1
3 ) like   (1)Instant money  (2)Money babe (3)Fluncting money (4)Visa   (13)Get money without human sacrifice) ) for your  problem to be solve.    if you are interested call chief  Baba tunde,3
"For interested investors make some great profits with your minimum investment with Binary option trade, I manage Binary accounts!!!! Trade on currencies. So if you are looking for where to invest your Bitcoins, then you are just few steps away with $300 you are sure to make up to $3000 tested and trusted!!! Here are what you benefit 1 investment 100% secure and safe 2 payout assured regularly 3 site registration available and follow live account 4 Trading tutorials for newbies 5 withdrawal delivered straight to your local bank or Bitcoin wallet in seconds Clink on the link and join my telegram channel",3
Happy Tyranny Day!,1
𝗻𝗲𝘄 𝗽𝗼𝘀𝘁  𝘃𝗶𝘀𝗶𝘁 𝗺𝘆 𝘁𝗶𝗺𝗲𝗹𝗶𝗻𝗲    𝗰𝗵𝗲𝗰𝗸  𝗺𝗶𝗻𝗲  i քaʏ ɮaċҡ ɨʍʍɛɖɨѧţɛʟʏ,3
Trump supporters are delusional,3
take notice .,4
Thank you for informing,5
MONEY STOP NONSENSE!!!!!  Make money now than to die poor tomorrow . No one can do anything for you if you can't help your self. This is another year coming to an End and you are still waiting for a money miracle in your life. This Ember Ember month is a month of blessing and plenty money to those who believe and if you are ready to change your life for good. (1) instant money  (2) lotto number  (3) business improvement  (4) Documentary problems  (5) visa problems (6) marriage problems  (7) promotion in work place ( traveling to Abroad  (9) work problems (10) love me alone   No human blood involved ).,3
Hello  Greetings to all ladies  Am here to thank Doctor Zaza for helping me to get back my ex a lady was using muti on him so I saw someone talking about Doctor Zaza so I decided to message him and I also told him about my ex so he told me not to worry I should give him some time so I did so before I knew it my man called me and start beginning me  Feel free to message him on WhatsApp +2349022062698 or call +2348110504596m,3
Yeh but us isn't part of WHO so that doesn't apply. Ask a trumpeter. Lol,1
Phuck yall,1
I have just been credited from this platform so  I decided to share with you to join the platform and testify too click on the link  If trully Almighty God  is on the throne u will surely thank me for appreciation and also introduce the platform to most of your friends and families  Only if God does not live anymore  I'm giving you 100% Assurance here  Host of heaven bears me living witness          OR  contact the admin On (+234 905 961 7905),3
Fuc-- off,1
"I've gotten back with my ex boyfriend with the help of Dr.do good the best spell caster online and i highly recommends Dr.do good to anyone in need of help!.. I want to testify of how i got back my boyfriend after he breakup with me, we have been together for 3 years, recently i found out my boyfriend was having an affair with another Girl, when i confronted him, it led to quarrels and he finally broke up with me, i tried all i could to get him back but all to no avail until i saw a post in a relationship forum about a spell caster who helps people get back their lost love through Love spell, at first i doubted it but decided to give it a try, when i contacted this spell caster via his email, and he told me what to do and i did it, Then he did a Love spell for me. 48 hours later, my boyfriend really called me and told me that he miss me so much, So Amazing!! So that was how he came back that same day, with lots of love and joy, and he apologized for his mistake, and for the pain he caused me. Then from that day, our relationship was now stronger than how it were before, All thanks to DR.Ewelenfoh. he is so powerful and i decided to share my story on the Internet that Dr.do good real and powerful spell caster who i will always pray to live long to help his children in the time of trouble, if you are here and you need your Ex back or your husband moved to another woman, do not cry anymore, contact this powerful spell caster now. Here’s his contact: Email him at:Drdo good you can also call him or add him on WhatsApp: +2347063279821",3
FAKE NEWS,1
5mail.com,3
And no one listens!!!!,1
Good,5
"Hello friends. Thanks to Dr Oseghale Sunday who cured me of Herpes Simplex Virus, He also have permanent cure form several diagnosed diseases and virus, HSV 1 and 2, HPV, COLD SORES, LUPUS, HIV, CANCER, HEPATITIS TYPES* *Herpes __* *Blood cancer____* *Diabetes____* *Hepatitis B____* *Low sperm count____* *Fibroid_____* *ALS___* *Epilepsy___* *HPV____* *COPD SORES___* *CANCER____* *Gonorrhea____* *high blood pressure ___* *HSV_1/2____* *LUPUS____* *Skin and face* *infection___*7@gmail.com",3
"Thanks,",5
Stop your fear mongering WHO!,1
Good,5
Right.,4
Fake viruses don't spread,1
Thanks,5
Avoid mainstream media!,1
Shared!,4
"Fake, fake",1
Nice,4
I am not done done,3
Think we know what to do by now!!!,1
Conservative Government,2
"men, and only hope that he loves me, loves me, and is devoted to me. Maybe you will like me like this. I hope to meet a man who loves me soon. I hope you can show up early, my whatsapp contact information is: 447743039779",3
Yes na Sammy Cruise      Shaggie Haryoraleb Ebenezer,3
Avoid the three C's: Con artists (WHO) Con men (WHO) And C**TS (WHO)  YOU'RE A PACK OF FILTHY LIARS,1
Live life. Play hard.,3
I swear this is the only real source for fixed matches on telegram & I'm giving you guys this last opportunity to win big with him..   Nobody should demand for free after this last opportunity.   Follow invite link to join channel   Call me a scammer if you lost,3
True,4
Follow Science and Stay Safe.,4
Unless you a demacrat.lol,1
Good morning,3
"FOR GOD SAKES FOLKS, use the REPORT SPAM on this page.",1
"Invest with Mr Jayden William on binary option  and earn much profits as I have made a  lots of money by investing with him. I never believe this until I made a withdrawal of $19,985 with an investment value of $5000.I was really doubtful about binary option trading until I invested with him.  Click on the link below to join his binary platform and message him  to get started!",3
Assad Khan,3
"My name is joy nice from  abia state, base in abuja i thought I can't become rich in my life.But here I am today, sharing a 09072184543 testimony,BABA idogun, I saw his advert on Facebook I call him, he told me what I will do in 3days, I did as he said. After the 3days my mouth was open and I couldn't close all the bags I bought was filled with money. Today am now a car owner, I, have houses I can travel to anywhere I wish to without any repercussion. My life change for good. Call Baba idogun today  08059081132 WhatsApp 09072184543",3
"HAVE YOU GONE TO MANY PLACES AND THE STORY IS STILL THE SAME WORRY NO MORE I AM HELPING PEOPLE BY THE NAME OF ALMIGHTY ALLAH ,+233246514669 1:money problem 2:lotto numbers  3:expansion of business  4:do as I say 5:Political issues  6:love me alone 7:help pass **exams**  8:church powers 9:packet no dry  10:Protection  11:lack of job and so much more, you can call or what's app mean app me ionce (+233246514669 )for more information you are welcome!!",3
"i will like to introduce you to the most profitable business that will enable you earn constitenly on daily basis it is no news that it can make you wealthy in 24hours . This is how it works when you invest $300 you earn minimum profit of $3,500 on a daily basis including extra bonuses. Investing higher like $6000 and above will yield you more profits and bonuses.. Click on the link below. To get started",3
There is no pandemic around me anywhere and I go to work. I even went to work because supposingly at the other location the person was virus positive they clean up and hewent home to quarantine.  But I am healthy. It was boring. Now I'm back at my location. I still don't think Chines Corona virus is such a big deal. It seems crazy for people to be scared.  God keeps us healthy and healthy us.,3
Wonderful  enough,5
"𝙊𝙥𝙚𝙣 𝙋𝙤𝙨𝙞𝙩𝙞𝙤𝙣 𝙛𝙤𝙧 𝗦𝘁𝘂𝗱𝗲𝗻𝘁𝘀 𝙊𝙣𝙡𝙮   ● I need 10 people who are ready to Work From Home. You have to work on Social Media Like - Instagram, Facebook, Twitter etc.  ● Earn 50k to 70k a Month from Online.  ● Proper Guidance will be provided. Weekly payouts minimum 2k- 10k  ● Requirements - Must have Smartphone or Laptop and good Internet Connection  ● Interested People can reply with 'Yes'  ● Note - Need Only Serious and Passionate People.",3
November promo promo  $20 earn $220 profit  $30 earn $380 profit  $50 earn $570 profit  $100 earn $1200 with any bitcoin wallet Payout in few hours  No hidden Fee's  No withdrawal charges  No mining Fee's  Download telegram and click on this link    and start making your money right from home,3
The Facebook page and,3
Radmi not 7 pro,3
DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY.  DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY. DISOBEY.,1
Jokes.,3
Keep distance,4
SHAZAD BROACH,3
WHO  Please stop your scam.,1
"Join me and take this opportunity and earn huge profits and benefits. It's legitimate and trusted. No hidden charges, Click on the link below to join the earnings platform...",3
Follow fast,3
Sweet,5
Shared,4
"i will teach you how to earn minimum of 10,000$ in just 24hours with your smartphone or laptop, if you are not in telegram kindly download it now and login with your mobile number and click on the link for more Details",3
Work  morning,3
) for Today Friday bonanza Special two sure lotto winning numbers or instant money.,3
Subscribe the channel for interesting and helpful videos for NEET exam,3
1500 Rs only  1.k  SUBSCRIBE 4.k watch time 25.k views ALL VIDEO Monotzation on  In-box me,3
Good luck.,4
We do our best,4
Like back,3
Start making money online with your bit coin wallet click here for more information,3
"Hurry up and sign up with the telegram link below, if you are interested and want to start earning massively in IQ OPTION and  where you turn your $100 to $2000,$200 to $4000, just within 24hrs of trading.Since I joined this platform,I have been receiving my profits, with the help and trust of the account manager Mr Vincent jakub,who have made me dept free to my financial problems. Click on the link below to join for your  testimonies",3
who cares!,1
Republicans are NOT listening!,3
Good of God,3
"Projected population in 5 years post C19 Vaccination     Only one man on this earth has ever publicly said "" we need to depopulate the world """,1
Super,5
Like back,3
As well as the anC!,3
More propaganda,1
